0,1,2,3,4,5,6,7,8,9,Predicted_Label
-1.6507913718535128,-0.11120527620134205,0.5376110537621932,0.012749969822412766,-0.1251099093349499,0.006562736058468967,0.019022893649842377,-0.04203544193119487,-0.006160568102849876,-0.004178573725013894,0
-1.5948320679389176,-0.029090938474475258,-0.5184339861619938,-0.10465525913156105,-0.22833163289371852,0.028010635763590995,-0.1388918287607932,0.8876138838023493,-0.031502310543528436,-0.006321060951766538,0
-1.575907844645677,-0.03661539933065836,-0.47063213638580237,-0.08370692138711144,-0.15344662811602472,-0.0011737589074062196,-0.0012914843829326204,-0.09716278892310802,0.009091202206988237,0.001714443133130202,0
-1.570687823745781,-0.011899615055790923,-0.46439516532354336,-0.08814662418984373,-0.13510129040930866,-0.0005592334962470974,-0.0011864532718453371,-0.09538268471086174,0.00900382690299665,0.0030628530305578452,0
-1.6509010997095215,-0.1118379721411145,0.5376397503211052,0.011867119796041997,-0.12490408944396515,0.00652600222957641,0.01903907001849733,-0.0421780120476907,-0.0061330891832266565,-0.0043279256112312425,0
-1.5745659727991697,-0.030698241179922002,-0.4677878822827745,-0.08601742504479296,-0.14773639201918454,-0.007863983492281125,-0.0005020346005123644,-0.0962896515949601,0.009237392622762935,0.0015967252534642453,0
-1.6499376555794891,-0.10654354163414807,0.5375453700895998,0.01837633455061106,-0.12595358307978782,0.007455637641792683,0.01916739616845604,-0.042075054158571185,-0.004545575452699365,-0.002405350016567685,0
-1.502051647296979,0.3270003102838625,-0.38367432613056635,0.11653105414952625,-0.04114022648592562,-0.24919609935229592,0.03348371486557405,-0.06531790188550358,0.040828439575307164,0.011511394877933973,0
-1.6490516467459677,-0.10148881429839778,0.5373299921659892,0.025369072543543425,-0.12753259765145258,0.00774544349886812,0.01914598309650565,-0.04140006309472243,-0.004606655132521829,-0.0037816386445463962,0
-1.5741730875212632,-0.028656647353276478,-0.4673167879687592,-0.08683129277694503,-0.14613066318313664,-0.00773494999453328,-0.0008673871448060931,-0.0940509286306816,0.008457818463107968,0.0020162930955131696,0
-1.583025503462104,-0.026300459018973623,-0.4881247878523393,-0.09672738038940484,-0.18051457270539928,-0.0027367664543727944,-0.06322993648304574,0.35970062978571893,-0.009649356726572335,-0.0020234002614127984,0
-1.650148037305167,-0.10787594026498658,0.5377444388591048,0.01404201587437157,-0.12404715753360908,0.008899174383741236,0.018789400562910383,-0.0420963140877384,-0.006359077509237271,-0.0036642086950427343,0
-1.6508599323097175,-0.11160571403098964,0.5376313731240652,0.012188629112304332,-0.12497376628217735,0.0065378158779288865,0.019034046908660094,-0.04218213963741858,-0.006206422802931936,-0.0042958682250646306,0
-1.5708038072891217,-0.012529540481746223,-0.4643845588994155,-0.08912637652066799,-0.1348631568072929,-0.0005937084855389949,-0.0013053043299503392,-0.09548326517706274,0.007736283896320796,0.0016830603443940345,0
-1.649452915437031,-0.10429222320653093,0.537902596939891,0.015123395471460353,-0.12272025951336263,0.011590037509823558,0.01849213848962703,-0.04217440148823422,-0.006894449917734287,-0.0038862511062017443,0
-1.5741269582541695,-0.028875806676826366,-0.46647133080572684,-0.08674464895986748,-0.14577673784721035,-0.012576577688914365,2.7096317166978857e-05,-0.09586912133947198,0.009248436978441252,0.001626692675357625,0
-1.568547309111739,0.00017371433122115488,-0.46481683100223153,-0.07223215993515512,-0.13827607789330587,0.0004408975132628707,-0.0016497256654204261,-0.09565455423382453,0.003301887507116404,0.0007471295955997169,0
-1.6560257870592816,-0.11202661952204229,0.525419826867427,0.007002585206751367,-0.1449399490340709,0.012718581521281209,-0.015024489015779149,0.20237685145600734,-0.01604014108818672,-0.006424724447237319,0
-1.6503171642348717,-0.10887971669504999,0.5378436646524211,0.011494947763313395,-0.12306690102110132,0.00958644393180724,0.018661548189009038,-0.04174331792416351,-0.006244962324333752,-0.004162513520142821,0
-1.6509830603131828,-0.11220442030333681,0.537575054364344,0.012357573313442807,-0.12541757044940946,0.005856545075432281,0.01908087990897381,-0.04213271395636365,-0.006342240881230762,-0.004218482401061904,0
-1.6509831527321275,-0.11220440562653335,0.537574826346568,0.012357488693641144,-0.1254179393734614,0.005856674124357895,0.01908024077450999,-0.042128135945272704,-0.006342428558659886,-0.0042185201467847865,0
-1.6508420409212194,-0.11140416375107101,0.5375440340434422,0.013483824224406131,-0.1256742943465511,0.005900941805871039,0.019085533801391733,-0.04203243136011684,-0.006242614742518902,-0.0039823011848865815,0
-1.5762536836840841,-0.03910444828020365,-0.46787975887334055,-0.08190848657419306,-0.1546183875358213,-0.02326793255222178,0.0010245707525461058,-0.0961815008810012,0.00819524950607539,0.0016146963853289867,0
-1.5714776067694647,-0.01635131005023194,-0.46423606730702643,-0.09433888011087849,-0.13374835464404616,-0.0007885521732367449,-0.0011363217511006856,-0.09538069293311703,0.00987717899935815,0.002258997579985001,0
-1.5757979549740961,-0.035870138005889084,-0.4709787752991677,-0.08255870049624256,-0.15387949961484462,0.0006270548674654127,-0.0015807278013011332,-0.09731574726040551,0.008122845913444558,0.0022011385154145193,0
-1.628613216527879,0.012325005402404133,0.5338622639864564,0.18010114619189435,-0.15962480469991366,0.017253139576625744,0.023355891662868312,-0.039285927822504736,0.02618486929437326,-0.013737239270506633,0
-1.6488893377885943,-0.10101682021283963,0.5376949202318436,0.02084236124754845,-0.12444046460316831,0.010995728411978791,0.018567629413176374,-0.042174390328008814,-0.007438375217433262,-0.004351710752729673,0
-1.5728350464998373,-0.02289668134743475,-0.464958683496786,-0.09048984168887596,-0.13977010354158226,-0.009515308707488339,-0.0002529020956112374,-0.09548471661430483,0.009515230840410708,0.002048663275184058,0
-1.5897136943384231,-0.028139890262264957,-0.5074708694176532,-0.10187932408576811,-0.2076292255368104,0.03104997026159458,-0.10658248034512104,0.6484854544989462,-0.021341027694677165,-0.0043897841832473625,0
-1.5648896084951782,0.011852044964628463,-0.44762508756129055,-0.10675547090083506,-0.10437639432130946,-0.0496185781609108,0.004436918691532977,-0.09019402475712687,0.010350884743155821,0.002819254765544875,0
-1.574827808511844,-0.0319212479102752,-0.4680726358313001,-0.08534447342309086,-0.1488995529869197,-0.008535741490679592,-0.0004410218659130241,-0.09636165539653398,0.00918180877982564,0.001561263098856594,0
-1.6506229664368852,-0.11037660709983267,0.537680210972236,0.012586064724293421,-0.12454281562060429,0.007450602373684306,0.01895068813099275,-0.04210469078856955,-0.006128975136327172,-0.004580218666701997,0
-1.5739421383648586,-0.028201060998778373,-0.4655783597965194,-0.08691250071727011,-0.14493357357621567,-0.01688531301028307,0.0004892133398472126,-0.0955758754286308,0.009135690783647836,0.0019027938010719994,0
-1.650612976122211,-0.11013645031214976,0.5375818076298168,0.013179735084902852,-0.12490364176075903,0.0073062538795719174,0.018772992243367675,-0.0407764742657967,-0.006358929498389362,-0.004712687618876968,0
-1.6542982216451227,-0.1123009695286552,0.5296821090862649,0.008584363095258356,-0.13804373921105803,0.010306300556449429,-0.0030773000419705575,0.11680117572082385,-0.012531931409665855,-0.005719152600076526,0
-1.6293285468101533,0.004350634664229198,0.5381412261151827,0.12472818925806041,-0.12901520699296426,0.047264418231089705,0.01668953722840026,-0.039324692341501856,0.013827253859486657,0.1318255157769871,0
-1.65108786613857,-0.11279659472656192,0.5375951764204415,0.01153632173798748,-0.1252416609729293,0.005829238063707184,0.019117990677588282,-0.04209020727083884,-0.005932764895852302,-0.004683952016183909,0
-1.5747767457033321,-0.03171455605726594,-0.4679000848290727,-0.0854197760715314,-0.14867140328362274,-0.009219006952924469,-0.0003648647341469913,-0.09630579828681285,0.009181191880023011,0.0015640661172062024,0
-1.6541862203244337,-0.11231875615648415,0.5299584408730361,0.0086869127359824,-0.13759664493515103,0.010149907836544545,-0.0023027412712173538,0.11125314343062336,-0.012304487566424011,-0.005673409047864119,0
-1.6505339028119153,-0.10986956924612552,0.5376552980685012,0.013428130458648053,-0.12477851848952526,0.007399781964334971,0.018980968540921763,-0.042090165107459124,-0.0059557253130682235,-0.004377311485742194,0
